Price,Close,High,Low,Open,Volume
Ticker,GALAXYSURF.NS,GALAXYSURF.NS,GALAXYSURF.NS,GALAXYSURF.NS,GALAXYSURF.NS
Date,,,,,
2018-02-08,1605.6011962890625,1638.2240910070477,1439.9376016056183,1439.9376016056183,8538388
2018-02-09,1573.0255126953125,1644.8335925024007,1557.9652282600237,1601.3994103812122,839072
2018-02-12,1586.292236328125,1603.6659362544794,1543.802265712193,1571.1846912202382,408617
2018-02-14,1552.2528076171875,1599.5583945016137,1544.7935503665358,1594.7900300714966,147006
2018-02-15,1564.5277099609375,1579.6825105752037,1515.475450970234,1561.7423027444033,160761
2018-02-16,1532.8963623046875,1563.6308185196488,1521.140850625093,1556.3603590067016,82293
2018-02-19,1507.3551025390625,1537.003678269798,1496.5909552659416,1529.6387050667668,95057
2018-02-20,1482.61669921875,1519.630254821073,1472.9856850747542,1497.771501890916,91458
2018-02-21,1511.6986083984375,1527.7031165801645,1474.213061277882,1490.7840793024166,83674
2018-02-22,1507.5911865234375,1519.2522982651742,1490.5479434122333,1508.3937516958456,36259
2018-02-23,1524.4456787109375,1577.888594906123,1506.0333586521804,1506.0333586521804,88600
2018-02-26,1515.1923828125,1545.6907871485296,1512.4069751467057,1536.9094800051794,21252
2018-02-27,1540.9224853515625,1590.069268649243,1506.1751975688185,1519.2526444516818,147404
2018-02-28,1548.05126953125,1554.613563361565,1521.0465555853073,1531.1496803157393,20300
2018-03-01,1523.26513671875,1555.9351733165363,1515.664108527976,1547.5788371808655,11194
2018-03-05,1500.8402099609375,1537.9953062933416,1493.7585480705902,1524.9178603881185,14388
2018-03-06,1483.46630859375,1528.6945394532017,1469.2085876400135,1501.3121171899882,17195
2018-03-07,1469.2559814453125,1501.264999616982,1455.0926582679654,1489.698285688815,22707
2018-03-08,1410.997314453125,1487.1487981871821,1389.9883869866712,1487.1487981871821,160733
2018-03-09,1413.35791015625,1424.782967099841,1397.495058327091,1421.9975598169822,35438
2018-03-12,1416.143310546875,1438.9934224630529,1392.96262892954,1423.8858799700024,45658
2018-03-13,1414.58544921875,1446.7833789964757,1404.1046137251942,1438.993551698893,31151
2018-03-14,1419.6368408203125,1430.4481294862169,1398.4862589157713,1411.6109591129812,25678
2018-03-15,1428.04052734375,1434.6972193316133,1405.0015011807097,1419.6369334846756,120342
2018-03-16,1426.24658203125,1438.9935723373883,1423.886028270854,1425.7744712791707,14389
2018-03-19,1416.8043212890625,1430.7315880261592,1397.4477810781823,1430.68433084791,9671
2018-03-20,1439.41845703125,1449.3800402200652,1404.4822606220366,1416.2850296792033,48182
2018-03-21,1444.1866455078125,1450.3240846681922,1416.3321139337816,1444.658756212457,44862
2018-03-22,1449.427001953125,1461.6546220993341,1430.5425753110148,1438.3795432106547,33904
2018-03-23,1466.5177001953125,1480.5393669383313,1411.6111948806156,1418.9289117771539,28721
