Price,Close,High,Low,Open,Volume
Ticker,GAIL.NS,GAIL.NS,GAIL.NS,GAIL.NS,GAIL.NS
Date,,,,,
2014-06-02,50.2179069519043,50.42995733189185,48.46365154816166,48.51506134558848,12508527
2014-06-03,49.04197311401367,50.307864117005266,48.8877541910016,49.99942627098112,12086761
2014-06-04,48.97129821777344,49.993009910045174,48.73997239926933,48.99700573481309,7164332
2014-06-05,50.25646209716797,50.57132683704306,48.84920062636851,48.84920062636851,17778732
2014-06-06,54.246910095214844,54.48466277715778,50.64201675822731,50.69342133017274,31359237
2014-06-09,55.48066711425781,55.76340794918912,53.64288306334193,55.24934131019587,19110614
2014-06-10,55.082271575927734,55.7634109551827,53.72641969662293,55.66059657597046,9578880
2014-06-11,55.474246978759766,56.6758746425876,54.36257470398329,55.09511863867004,14982376
2014-06-12,55.5256462097168,56.161802585751595,54.536069043734244,55.00515272774073,6413415
2014-06-13,53.39228439331055,55.64775336692672,53.18666082526174,55.281483935078434,10770415
2014-06-16,55.686302185058594,55.943335533742655,53.141670987214965,53.462962673070045,10413658
2014-06-17,57.18352508544922,57.43413155676538,55.57706141258238,55.90477998092979,11016490
2014-06-18,58.17310333251953,58.98918632607513,56.361016088719964,57.639761212841364,15854733
2014-06-19,57.01001739501953,58.71286310359386,56.60519201642168,58.60362708254431,9813659
2014-06-20,56.43169403076172,57.498383361933755,56.18108758791774,57.177091709734725,3997480
2014-06-23,56.43811798095703,57.06142061626457,55.56420368645408,56.19393320034336,6481292
2014-06-24,59.053443908691406,59.394011007832766,56.93291352854651,57.022879385095784,22015114
2014-06-25,60.081573486328125,60.31289930455053,59.19480534216807,59.43899014825124,19609782
2014-06-26,59.11770248413086,59.63819083974825,58.28234408803971,58.603635778843994,17857559
2014-06-27,58.71929168701172,59.31047041927086,57.96104547896122,58.61005043343461,10095680
2014-06-30,59.50965881347656,59.88878709431865,58.346587376253794,58.61646918930179,10362954
2014-07-01,59.22050476074219,59.965902442670135,58.87351082086293,59.63176226067232,10927189
2014-07-02,58.96990203857422,60.01731603261274,58.57792515072806,59.37473268511304,5336722
2014-07-03,59.00204086303711,59.25264736370838,58.256643012064025,58.98919233159815,5135128
2014-07-04,59.76027297973633,60.145822925566016,58.64217395334558,58.79639811516211,5297426
2014-07-07,59.252620697021484,60.261478355425176,58.81566623759801,60.14581547774107,8613654
2014-07-08,58.539371490478516,59.95305478632427,57.97389503452637,58.62933210888833,9113430
2014-07-09,59.008460998535156,59.811690222565105,57.97390071211319,57.97390071211319,7509761
2014-07-10,59.50965881347656,60.929768766399064,57.961037446737585,59.08555807449321,6202156
2014-07-11,58.539371490478516,59.3747298016601,58.03815336615572,59.117696475142694,10024736
2014-07-14,58.404422760009766,59.0470060192214,58.12168717182784,58.487956491964894,4412360
2014-07-15,59.14338684082031,60.126537024840395,58.52007905790865,58.52007905790865,5354909
2014-07-16,58.75782775878906,59.503225184986945,57.22847687533308,59.16265301153517,4374120
2014-07-17,58.25663375854492,58.9763292029657,58.08956627087286,58.7449981508764,3141907
2014-07-18,57.19638442993164,58.21809637667221,56.93935103037083,57.96106297711139,2299769
2014-07-21,56.264610290527344,57.37628232671672,55.95617245665294,56.68871623412112,5645159
2014-07-22,56.6373176574707,57.06141841653148,55.73127423434333,56.341728318310274,9530005
2014-07-23,56.3481559753418,57.31203085808345,55.917623102641485,56.96503171681172,4102419
2014-07-24,55.281463623046875,56.48951798320132,55.08226177925662,56.21963616879522,7701756
2014-07-25,54.97945785522461,55.5963389085301,53.99630743511905,55.39071014764273,4315309
2014-07-28,54.53607940673828,55.55778592958912,54.32402375486103,55.27505028977637,4947714
2014-07-30,55.647743225097656,55.891928031184584,54.37543030742848,54.503946975045835,14624302
2014-07-31,56.026859283447266,56.457392157415825,55.58347788195119,55.647736207656585,6660263
2014-08-01,54.446109771728516,55.63488882167032,54.163368949338604,55.46781612553702,6629820
2014-08-04,54.52322006225586,54.902343169715515,54.00915341367154,54.00915341367154,7301569
2014-08-05,54.484649658203125,55.19149111371709,53.97701002238682,54.850924140529635,4574461
2014-08-06,54.17621994018555,55.037280432467604,54.060557049190855,54.15694453480502,7453169
2014-08-07,53.854942321777344,54.491098846336996,53.719998760965986,54.17623402401526,4858642
2014-08-08,52.383419036865234,53.46938377177411,52.17779028840695,53.462956892880484,7267964
2014-08-11,50.17292404174805,53.270177387793,49.864486174555694,53.270177387793,18574209
2014-08-12,53.13523483276367,53.443677934959304,49.7616727201474,49.7616727201474,22104964
2014-08-13,52.923187255859375,53.62360200004271,52.30630624810519,52.94888954173325,9429333
2014-08-14,54.70957565307617,54.99231653192185,52.58905043787609,52.83323526693762,9828299
2014-08-18,55.487091064453125,55.80195581834637,54.13123932980034,54.74812030990392,7304396
2014-08-19,55.53849792480469,55.77625058259739,55.03727986714588,55.61560477489054,3999736
2014-08-20,54.92805099487305,55.93047678177099,54.33687225393021,55.487095340742066,4785320
2014-08-21,55.4549674987793,56.226067494403814,54.61960917018607,54.8766425020609,5844349
2014-08-22,55.65415954589844,56.34815255698494,55.19792441654034,55.39069938139399,7518097
2014-08-25,54.92805099487305,55.6798703350465,54.516793490205124,55.51922450645947,4246595
2014-08-26,55.821231842041016,56.03328221017173,54.49108250200492,54.94089075022024,5558050
