Price,Close,High,Low,Open,Volume
Ticker,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS
Date,,,,,
2014-06-02,40.371334075927734,40.536449482056675,38.843991374239046,38.88527022577128,922824
2014-06-03,40.20621871948242,41.073087268130834,39.91726043701645,40.53645270739028,915906
2014-06-04,41.81611633300781,42.10507144592612,39.83469994639089,39.83469994639089,1385759
2014-06-05,43.838809967041016,44.95335790480455,41.568438387499114,42.51786776233013,2402396
2014-06-06,44.74696350097656,45.40743464779682,44.251607778830234,44.49928721459082,1336915
2014-06-09,44.292884826660156,45.48998726842841,42.27018960705683,45.24231100976513,1541891
2014-06-10,42.682987213134766,44.499285144425016,42.517868646767525,44.37544543230591,1050888
2014-06-11,41.1556396484375,43.88008780478788,40.70156600550388,42.80681882228654,1523399
2014-06-12,40.41261291503906,41.77483391143114,40.08237580413368,41.11436283899488,760483
2014-06-13,39.00910949707031,41.19692324713198,38.885269794472684,40.412612479220755,823584
2014-06-16,38.472476959228516,39.4631851827252,37.15153476081602,39.25678776738734,793205
2014-06-17,40.288780212402344,40.61901738069562,38.14224806662119,38.472482085539426,661973
2014-06-18,39.3806266784668,40.99052711535962,39.050389560867146,40.45389258660383,492254
2014-06-19,39.091670989990234,40.28877668347919,38.802715855074695,39.62830555411883,278596
2014-06-20,38.55503845214844,39.50446468876805,38.38991988727447,38.802714724772045,298440
2014-06-23,39.29806900024414,39.628306144531834,38.55504014965906,38.55504014965906,269940
2014-06-24,39.54574966430664,40.12365996073969,39.215512509737835,39.215512509737835,278594
2014-06-25,39.17422866821289,39.6695811876623,38.802712703938575,39.256786371662955,256018
2014-06-26,38.967838287353516,39.62830948218152,38.80271970130274,39.29807231007998,145248
2014-06-27,39.339351654052734,39.50446707954467,38.63759849821255,39.29806964830488,887795
2014-06-30,42.64170455932617,43.5911307199341,38.967830169855645,38.967830169855645,1548159
2014-07-01,41.1556396484375,43.21961361574879,41.031803100023424,43.013216219017664,759684
